Year;Date;Cod;Product;Sales;Qnt
2010;08/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;74.4;30
2010;09/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;111.6;45
2010;10/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;64.48;26
2010;11/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;94.24;38
2010;12/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;59.52;24
2010;13/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;64.48;26
2010;14/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;62;25
2010;15/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;42.16;17
2010;16/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;101.68;41
2010;17/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;19.84;8
2010;18/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;81.84;33
2010;19/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;59.52;24
2010;20/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;62;25
2010;21/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;64.48;26
2010;22/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;57.04;23
2010;23/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;57.04;23
2010;24/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;52.08;21
2010;25/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;47.12;19
2010;26/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;66.96;27
2010;27/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;106.64;43
2010;28/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;91.76;37
2010;29/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;116.56;47
2010;30/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;109.12;44
2010;31/10/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;27.28;11
2010;01/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;153.76;62
2010;02/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;52.08;21
2010;03/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;193.44;78
2010;04/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;168.64;68
2010;05/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;220.72;89
2010;06/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;136.4;55
2010;07/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;19.84;8
2010;12/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;81.84;33
2010;13/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;114.08;46
2010;14/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;24.8;10
2010;15/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;32.24;13
2010;16/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;116.56;47
2010;17/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;89.28;36
2010;18/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;99.2;40
2010;19/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;59.52;24
2010;20/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;128.52;54
2010;21/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;107.1;45
2010;22/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;66.64;28
2010;23/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;49.98;21
2010;24/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;57.12;24
2010;25/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;80.92;34
2010;26/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;192.78;81
2010;27/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;206.1;90
2010;28/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;235.87;103
2010;29/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;219.84;96
2010;30/11/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;219.84;96
2010;01/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;233.58;102
2010;02/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;256.48;112
2010;03/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;201.52;88
2010;04/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;183.2;80
2010;05/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;93.89;41
2010;06/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;213.85;91
2010;07/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;173.9;74
2010;08/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;112.8;48
2010;09/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;167.17;73
2010;10/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;185.49;81
2010;11/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;141.98;62
2010;12/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;86.95;37
2010;13/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;68.15;29
2010;14/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;103.4;44
2010;15/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;68.15;29
2010;16/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;110.45;47
2010;17/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;91.65;39
2010;18/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;162.15;69
2010;19/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;101.05;43
2010;20/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;129.25;55
2010;21/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;91.65;39
2010;22/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;115.15;49
2010;23/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;152.75;65
2010;24/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;124.55;53
2010;26/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;39.95;17
2010;27/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;101.05;43
2010;28/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;152.75;65
2010;29/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;37.6;16
2010;30/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;89.3;38
2010;31/12/2010 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;56.4;24
2011;02/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;117.5;50
2011;03/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;242.05;103
2011;04/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;225.6;96
2011;05/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;206.8;88
2011;06/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;185.65;79
2011;07/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;129.25;55
2011;08/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;122.2;52
2011;09/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;86.95;37
2011;10/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;164.5;70
2011;11/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;133.95;57
2011;12/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;96.35;41
2011;13/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;124.55;53
2011;14/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;81.84;33
2011;15/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;136.4;55
2011;16/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;39.68;16
2011;17/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;104.16;42
2011;18/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;64.48;26
2011;19/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;84.32;34
2011;20/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;54.56;22
2011;21/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;39.68;16
2011;22/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;117.5;50
2011;23/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;37.6;16
2011;24/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;77.55;33
2011;25/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;77.55;33
2011;26/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;98.7;42
2011;27/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;195.05;83
2011;28/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;169.2;72
2011;29/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;122.2;52
2011;30/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;98.7;42
2011;31/01/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;133.95;57
2011;02/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;101.05;43
2011;03/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;258.5;110
2011;04/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;216.2;92
2011;05/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;253.8;108
2011;06/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;162.15;69
2011;07/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;156.24;63
2011;08/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;42.16;17
2011;09/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;59.52;24
2011;10/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;76.88;31
2011;11/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;62;25
2011;12/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;107.1;45
2011;13/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;83.3;35
2011;14/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;90.44;38
2011;15/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;47.6;20
2011;16/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;138.04;58
2011;17/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;135.66;57
2011;18/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;99.96;42
2011;19/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;140.42;59
2011;20/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;140.42;59
2011;21/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;230.28;101
2011;22/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;128.52;54
2011;23/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;80.7;30
2011;25/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;80.7;30
2011;26/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;67.25;25
2011;27/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;121.05;45
2011;28/02/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;123.74;46
2011;01/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;118.36;44
2011;02/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;166.78;62
2011;03/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;88.77;33
2011;04/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;72.63;27
2011;05/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;99.53;37
2011;06/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;53.8;20
2011;08/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;40.35;15
2011;09/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;45.73;17
2011;10/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;43.04;16
2011;14/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;59.18;22
2011;15/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;56.49;21
2011;16/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;115.67;43
2011;17/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;104.91;39
2011;18/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;69.94;26
2011;19/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;99.53;37
2011;20/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;64.56;24
2011;21/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;29.59;11
2011;22/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;48.42;18
2011;23/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;32.28;12
2011;24/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;110.29;41
2011;25/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;67.25;25
2011;26/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;121.05;45
2011;27/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;80.7;30
2011;28/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;104.91;39
2011;29/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;96.84;36
2011;30/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;182.92;68
2011;31/03/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;86.08;32
2011;01/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;150.64;56
2011;02/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;144.48;56
2011;03/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;131.58;51
2011;04/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;175.44;68
2011;05/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;185.61;69
2011;06/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;61.87;23
2011;07/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;107.6;40
2011;08/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;125.55;45
2011;09/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;106.02;38
2011;10/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;103.23;37
2011;11/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;64.17;23
2011;12/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;89.28;32
2011;13/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;50.22;18
2011;14/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;55.8;20
2011;15/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;47.43;17
2011;16/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;78.12;28
2011;17/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;33.48;12
2011;18/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;36.27;13
2011;19/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;108.81;39
2011;20/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;44.64;16
2011;21/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;66.96;24
2011;22/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;19.53;7
2011;23/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;61.38;22
2011;24/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;83.7;30
2011;25/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;61.38;22
2011;26/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;78.12;28
2011;27/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;61.38;22
2011;28/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;189.07;73
2011;29/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;132.09;51
2011;30/04/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;238.28;92
2011;02/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;404.04;156
2011;03/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;227.92;88
2011;04/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;233.1;90
2011;05/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;18.13;7
2011;06/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;157.99;61
2011;07/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;207.2;80
2011;08/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;28.49;11
2011;09/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;41.85;15
2011;10/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;58.59;21
2011;11/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;80.91;29
2011;12/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;64.17;23
2011;13/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;66.96;24
2011;14/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;103.23;37
2011;15/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;50.22;18
2011;16/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;58.59;21
2011;17/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;22.32;8
2011;18/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;44.64;16
2011;19/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;47.43;17
2011;20/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;58.59;21
2011;21/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;78.12;28
2011;22/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;27.9;10
2011;23/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;39.06;14
2011;24/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;75.33;27
2011;25/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;108.78;42
2011;26/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;121.73;47
2011;27/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;129.5;50
2011;28/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;132.09;51
2011;29/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;90.65;35
2011;30/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;89.28;32
2011;31/05/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;41.85;15
2011;01/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;234.36;84
2011;02/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;240.87;93
2011;03/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;165.76;64
2011;04/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;240.87;93
2011;05/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;163.17;63
2011;06/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;157.99;61
2011;07/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;142.45;55
2011;08/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;93.24;36
2011;09/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;99.6;40
2011;10/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;108.78;42
2011;11/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;98.42;38
2011;12/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;111.37;43
2011;13/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;67.34;26
2011;14/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;88.06;34
2011;15/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;49.21;19
2011;16/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;111.37;43
2011;17/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;111.37;43
2011;18/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;90.65;35
2011;19/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;75.11;29
2011;20/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;95.83;37
2011;21/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;54.39;21
2011;22/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;67.34;26
2011;23/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;101.01;39
2011;24/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;103.6;40
2011;25/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;132.09;51
2011;26/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;41.44;16
2011;27/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;142.45;55
2011;28/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;90.65;35
2011;29/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;124.32;48
2011;30/06/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;189.07;73
2011;01/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;181.3;70
2011;02/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;222.74;86
2011;03/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;248.64;96
2011;04/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;297.85;115
2011;05/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;225.33;87
2011;06/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;246.05;95
2011;07/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;152.81;59
2011;08/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;183.89;71
2011;09/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;147.63;57
2011;10/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;85.47;33
2011;11/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;80.91;29
2011;12/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;58.59;21
2011;13/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;50.22;18
2011;14/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;75.33;27
2011;15/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;47.43;17
2011;16/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;92.07;33
2011;17/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;39.06;14
2011;18/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;117.18;42
2011;19/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;97.65;35
2011;20/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;58.59;21
2011;21/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;64.17;23
2011;22/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;75.33;27
2011;23/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;179.28;72
2011;24/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;97.11;39
2011;25/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;199.2;80
2011;26/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;291.33;117
2011;27/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;229.08;92
2011;28/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;169.32;68
2011;29/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;209.16;84
2011;30/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;191.73;77
2011;31/07/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;97.11;39
2011;01/08/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;361.05;145
2011;02/08/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;253.98;102
2011;03/08/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;227.92;88
2011;04/08/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;90.65;35
2011;05/08/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;225.33;87
2011;06/08/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;235.69;91
2011;07/08/2011 00:00;5480;CAFE PO VAC STA CLARA CLASSIC 250G;101.01;39
